dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.000000,9.000000,0.000800,0.080000,4.000000,200.000000,0.000000
0.020000,6.000000,9.000000,0.000800,0.000000,-4.000000,-400.000000,0.000000
0.020000,6.003700,9.000000,0.004500,0.185000,9.250000,662.500000,0.000000
0.020000,6.009300,9.000000,0.010100,0.280000,4.750000,-225.000000,0.000000
0.020000,6.016500,9.000000,0.017300,0.360000,4.000000,-37.500000,0.000000
0.020000,6.025300,9.000000,0.026100,0.440000,4.000000,-0.000000,0.000000
0.020000,6.035700,9.000000,0.036500,0.520000,4.000000,0.000000,0.000000
0.020000,6.047700,9.000000,0.048500,0.600000,4.000000,-0.000000,0.000000
0.020000,6.061300,9.000000,0.062100,0.680000,4.000000,0.000000,0.000000
0.020000,6.076500,9.000000,0.077300,0.760000,4.000000,-0.000000,0.000000
0.020000,6.093300,9.000000,0.094100,0.840000,4.000000,0.000000,0.000000
0.020000,6.111700,9.000000,0.112500,0.920000,4.000000,0.000000,0.000000
0.020000,6.131700,9.000000,0.132500,1.000000,4.000000,0.000000,0.000000
0.020000,6.153300,9.000000,0.154100,1.080000,4.000000,0.000000,0.000000
0.020000,6.176500,9.000000,0.177300,1.160000,4.000000,-0.000000,0.000000
0.020000,6.201300,9.000000,0.202100,1.240000,4.000000,0.000000,0.000000
0.020000,6.227700,9.000000,0.228500,1.320000,4.000000,0.000000,0.000000
0.020000,6.255700,9.000000,0.256500,1.400000,4.000000,0.000000,0.000000
0.020000,6.285300,9.000000,0.286100,1.480000,4.000000,-0.000000,0.000000
0.020000,6.316500,9.000000,0.317300,1.560000,4.000000,0.000000,0.000000
0.020000,6.349300,9.000000,0.350100,1.640000,4.000000,-0.000000,0.000000
0.020000,6.383700,9.000000,0.384500,1.720000,4.000000,0.000000,0.000000
0.020000,6.419700,9.000000,0.420500,1.800000,4.000000,0.000000,0.000000
0.020000,6.457300,9.000000,0.458100,1.880000,4.000000,-0.000000,0.000000
0.020000,6.496500,9.000000,0.497300,1.960000,4.000000,-0.000000,0.000000
0.020000,6.537300,9.000000,0.538100,2.040000,4.000000,0.000000,0.000000
0.020000,6.579700,9.000000,0.580500,2.120000,4.000000,0.000000,0.000000
0.020000,6.623700,9.000000,0.624500,2.200000,4.000000,-0.000000,0.000000
0.020000,6.669300,9.000000,0.670100,2.280000,4.000000,0.000000,0.000000
0.020000,6.716500,9.000000,0.717300,2.360000,4.000000,-0.000000,0.000000
0.020000,6.765300,9.000000,0.766100,2.440000,4.000000,0.000000,0.000000
0.020000,6.815700,9.000000,0.816500,2.520000,4.000000,0.000000,0.000000
